75.846,56.3196,58.9525,61.1646,59.4713,59.4563,69.1678,88.9022,99.0549,75.5678,51.6023,51.8698,52.3294,52.3513,52.3513,52.3513,52.3865,51.7329,79.5207,102.401,96.3309,74.1914,47.053,44.7771,46.5621,44.1673,44.7947,45.3161,44.2026,50.4388,70.3356,88.6328,75.4147,53.3816,51.559,67.3316,91.1394,80.8047,47.6155,42.1854,43.5532,77.1859,83.7918,54.3596,51.737,52.135,52.1613,52.1613,52.1613,52.1613,52.1613,52.1613,52.1613,52.0145,52.6278,68.0871,
47.2289,9.54731,5.00735,2.39665,1.98459,1.98833,1.98833,1.98833,1.98833,1.98833,1.96218,1.87666,7.97252,24.118,34.8792,24.3253,9.17325,1.55694,2.05044,9.8163,27.2719,45.5276,45.9631,38.0464,24.949,15.9976,23.1088,27.2146,15.3959,6.3458,7.74,7.0107,6.09786,10.1976,30.0561,52.7598,46.3698,18.4212,3.95972,2.08635,1.98833,1.98671,2.29384,4.57814,20.367,42.2061,45.7264,38.4601,36.9737,37.3579,29.1551,11.5988,2.30993,1.98833,2.22622,21.6451,
63.524,36.1653,29.2194,13.9581,4.10215,1.97014,1.98833,1.98833,1.98833,1.98833,1.98833,1.98114,6.99001,17.6136,23.2215,14.424,5.24622,2.26485,9.59423,26.535,43.2904,46.9445,33.1364,26.7701,21.9239,20.5416,28.2431,20.8114,7.50015,2.97699,3.43964,2.72596,3.32885,4.05962,12.9776,37.4857,56.8577,46.353,20.2876,3.69325,2.44884,4.58917,10.0372,19.8576,36.353,37.5154,21.7819,13.8096,20.018,38.3961,41.1471,18.3879,2.83263,1.98833,2.22622,21.6451,
82.0791,45.0297,46.8781,36.297,15.8638,2.49037,2.12972,2.18274,1.9353,1.84693,1.95298,1.99392,3.02946,5.73638,8.47485,6.0825,2.94389,8.40984,25.4642,44.0166,46.9036,34.331,20.455,21.7832,25.841,23.4079,22.7409,12.0769,4.19947,3.40183,2.74655,2.21731,4.20631,4.84168,6.013,17.4151,40.625,64.8958,56.0862,22.4901,11.8782,20.7518,30.9413,35.8128,33.4499,20.6355,8.97483,9.78274,15.4637,35.2246,37.7939,14.5956,2.63609,1.98833,2.22622,21.6451,
85.8632,27.7557,40.4111,47.737,28.4806,3.6064,2.29289,2.819,2.80133,2.60692,2.60307,2.38844,2.1039,2.28453,2.58195,2.23157,7.50544,23.3613,43.2139,49.0548,35.7931,19.8721,13.4864,21.2144,26.8597,20.3321,12.2612,6.53515,4.698,4.04538,2.12498,1.77975,5.50284,6.42711,3.62733,4.62591,15.3088,48.8035,76.6456,52.3369,29.6959,39.2391,40.8721,29.8319,19.5856,10.8149,11.2481,17.5249,24.1653,33.5501,25.5962,6.5753,1.97719,1.98833,2.22622,21.6451,
81.6671,19.5331,36.4263,46.5276,28.4691,4.01129,2.20488,2.78366,3.15135,3.24625,3.34987,3.1867,2.86166,2.65063,2.52189,6.597,21.0794,37.0721,48.476,41.3324,21.4566,12.3077,14.966,25.4732,24.3893,15.6664,8.79318,3.56254,3.62612,2.45169,1.30108,1.75995,4.58536,5.6498,3.62036,2.63452,4.95913,20.3215,58.1329,63.9086,40.9801,33.7657,28.2561,16.2002,12.4724,11.1119,18.1917,28.6061,29.2611,21.9636,10.7989,2.73947,1.85981,1.98833,2.22622,21.6451,
90.8505,24.1053,41.8839,48.3277,21.563,3.18444,1.93442,2.56651,5.92765,11.1343,21.2594,29.1437,28.2897,21.2346,15.0543,24.0896,39.8311,42.2676,43.2175,31.0899,13.2745,13.0612,24.4525,32.0254,21.5823,13.0504,9.03993,4.14942,3.34886,2.69829,2.92068,3.40485,4.57671,4.96617,3.82532,2.87254,3.44258,8.09742,27.5404,50.3471,40.9578,18.5951,18.4394,15.4975,13.2254,16.9343,33.051,38.8042,22.6926,9.47899,3.24276,1.86915,1.95845,1.98833,2.22622,21.6451,
83.7738,41.8966,51.3648,42.5855,14.6522,2.60639,4.99792,14.9883,28.4951,35.155,41.1203,44.081,42.861,43.4372,46.8599,54.5781,50.7016,33.2368,32.7643,23.9191,11.8069,20.2065,34.2585,39.2143,30.2619,24.2975,21.0917,20.0744,20.6825,20.742,21.7523,21.7735,21.5519,22.1236,21.7042,21.2183,21.468,22.2939,26.5205,47.0937,45.1317,21.2079,16.658,18.2566,19.7271,23.8653,40.9675,37.3918,11.1502,2.66076,1.82474,1.9323,2.05421,2.16403,2.358,21.6451,
59.0554,38.3381,41.5522,27.1369,8.88947,5.90407,21.9239,39.4968,42.1918,37.0065,38.2477,35.724,35.8545,41.0136,55.9476,68.4157,49.6435,19.0546,24.7481,22.7043,14.8976,29.7751,37.8721,44.3859,40.2245,27.0435,24.0858,24.5339,25.5233,26.4638,27.3949,31.705,33.4957,29.6193,26.3532,26.7969,27.3465,26.964,24.9211,38.6539,62.1058,51.0207,26.0319,23.9418,26.4497,24.3465,33.9661,39.9695,19.4619,3.95604,2.63106,3.71279,4.34745,3.92249,3.46875,22.0887,
46.5078,14.1064,14.7192,9.77548,6.70815,16.317,37.2141,43.3925,27.2293,19.4637,26.0227,25.5048,21.6418,20.6103,37.8944,54.9063,37.808,20.9183,35.9773,29.3815,20.935,34.0509,40.49,44.203,33.0731,15.4127,13.4495,13.07,12.695,13.2049,19.3828,28.2039,29.0995,24.251,17.951,13.4624,13.022,12.7976,13.3967,22.8629,63.7187,71.426,42.7832,31.2421,27.7019,20.9508,21.2038,37.2444,33.6689,14.8977,9.97795,14.848,18.3865,17.4872,14.147,28.1101,
45.9087,6.33409,3.37486,8.29443,17.8657,30.562,36.5581,25.7722,15.3391,17.7622,21.8349,17.5166,9.76755,9.58905,24.895,35.9952,25.7032,32.6876,52.3771,35.9379,24.1231,27.0585,30.2538,32.6591,20.0622,10.4509,10.4358,10.6848,9.71955,13.3451,25.4182,28.9047,22.1995,22.6516,21.2595,14.4343,10.2447,9.72641,9.48958,12.5442,45.0767,57.4357,36.9932,23.1473,19.2678,14.9843,10.5582,21.0621,31.2146,25.0968,20.013,26.6496,31.6379,31.4071,27.4414,42.6272,
46.4212,6.4208,6.49497,27.2586,40.0164,34.1485,25.3183,18.81,22.1131,21.9945,14.7195,6.79415,2.08038,1.78354,16.2291,25.1948,17.6304,28.7583,38.981,24.8997,22.3269,17.2038,18.2478,24.8528,15.9567,10.8285,10.1926,10.0555,10.0393,16.0159,26.9199,22.26,9.15053,12.6553,21.8633,19.5852,11.0605,9.73155,9.20778,10.3678,32.3086,39.2145,21.4489,10.757,9.26757,8.33647,7.54533,9.87003,16.482,20.6105,19.76,22.1264,24.8281,25.8301,26.4298,52.4187,
46.5225,6.64624,8.94478,35.3704,44.6618,27.3683,18.9646,24.1463,26.2295,17.1619,7.54587,3.99754,4.49233,6.38725,24.191,28.9654,16.873,24.1138,27.2247,19.2071,21.2259,15.093,18.7588,24.0519,14.4256,11.6679,10.54,9.40037,13.8812,31.0942,40.3307,22.2676,6.6566,6.89205,22.5003,27.0831,15.6084,10.0282,9.69128,9.85306,26.1465,30.6867,19.7363,12.4597,9.44982,9.43168,10.7553,12.348,12.1028,14.1307,16.2497,20.6979,24.0901,22.9212,22.3938,49.8154,
53.1754,15.1995,15.1815,33.5797,45.5701,35.2937,25.1033,27.0957,21.8074,14.9046,23.2407,35.8852,40.6301,41.1714,55.9643,45.399,17.0194,23.4185,26.1944,20.7782,20.4551,11.9224,19.5736,23.4888,12.8126,11.3833,9.91665,8.68868,21.9199,48.036,53.6783,25.9318,8.87909,7.0733,25.4449,35.4355,20.6918,10.423,9.7465,9.7781,25.9435,39.067,47.0764,52.0717,50.4504,48.8238,50.9165,53.7142,54.3075,51.3907,45.3632,39.084,33.3884,28.6517,27.2864,47.6215,
63.6418,37.2085,36.6828,45.5603,58.6326,57.3932,44.9585,35.4785,28.3027,30.6184,47.5874,64.0985,69.4139,68.059,68.6983,45.4788,14.9781,22.2407,25.3869,21.754,19.6938,8.92052,19.5102,23.096,12.8166,10.5287,10.1049,10.3144,33.172,54.9781,50.3902,25.8882,12.8349,7.94256,26.6752,40.3467,23.4909,10.1333,9.4568,10.0912,27.5976,46.3888,55.7759,58.3486,59.1876,60.5238,63.7017,64.8981,66.1416,65.6652,60.6273,49.0042,40.5865,37.938,39.2041,51.835,
57.2457,41.5507,42.6638,42.5016,46.7044,48.3878,42.0063,33.8656,30.8906,37.8392,49.7639,55.5946,59.8586,58.4191,49.4108,31.3442,15.6902,23.2643,26.7355,22.0337,18.4938,6.92658,18.1793,22.2306,13.3238,10.013,9.87584,12.0098,42.3369,58.8079,44.2126,24.3945,16.1544,8.4724,27.2818,42.8523,25.772,9.96755,8.79823,10.3732,28.8951,40.6049,33.4627,26.3032,27.78,31.1754,33.9552,32.7287,30.9223,32.39,35.0081,36.1379,36.1725,36.675,38.734,47.9068,
42.3062,25.5692,26.0015,25.4075,25.8003,26.3477,23.1196,20.7498,20.8192,23.741,25.6412,23.7196,31.6421,34.0231,26.9091,22.6373,18.9187,26.3941,30.958,23.3957,16.7217,6.14574,18.1446,22.2156,13.0193,10.2951,10.2602,12.7437,44.8799,62.2865,45.6987,24.7725,16.9845,8.61953,27.3323,42.2347,24.9975,10.5989,9.63588,10.8693,26.7014,33.2703,24.9209,20.554,24.2646,25.7969,24.6005,21.7787,17.8932,15.9672,17.2663,20.3603,20.8432,19.1016,19.4102,31.9135,
45.6476,21.6419,21.12,21.3973,23.8858,27.0709,27.8464,26.4142,21.5715,16.1358,13.4688,12.8388,24.6022,24.5952,10.7709,11.2986,18.2432,28.3606,34.9107,25.6654,14.2173,6.2077,18.5942,22.5157,12.5313,10.2829,10.6679,12.6666,38.3552,60.6102,56.8797,34.0293,15.3466,8.69726,26.8052,41.3903,24.5393,11.7333,11.0492,11.4338,24.0621,30.3593,23.948,17.2315,20.5726,20.3625,17.6567,15.1204,13.2587,13.2046,15.9709,20.4296,21.7839,18.7921,15.3326,22.3591,
43.7761,15.985,15.0716,18.0612,22.8032,26.0579,26.8616,24.6491,19.3413,13.5767,10.7216,10.6622,22.0313,21.7448,8.31411,5.71795,14.569,30.0564,39.1676,26.2006,11.5111,6.23246,18.3517,22.3634,13.4458,11.5171,11.2931,12.401,29.4144,47.9211,53.783,40.9794,21.4332,15.41,27.2298,40.8107,26.0091,11.8855,10.9005,11.7794,25.2933,31.8063,24.3284,14.0629,13.5693,11.9102,11.9797,12.4454,12.6224,12.7358,13.0941,15.3455,18.7446,19.4154,15.9858,19.4615,
41.6197,13.5816,13.4301,15.9485,19.7372,22.144,21.1601,16.3189,11.5716,9.63082,7.52364,8.82799,20.0871,20.1893,8.94797,3.84317,12.1283,33.7999,42.3624,25.5982,13.5219,8.96509,18.8723,22.7152,13.7756,11.2074,10.7542,11.7226,27.8944,48.1956,58.8967,57.8494,54.0105,54.2105,61.9191,61.8802,36.3729,17.956,15.5502,13.8426,26.7527,32.2133,22.2197,10.6955,9.33383,7.56805,8.37103,9.35401,9.40538,8.68972,7.06765,6.71563,9.35784,12.2668,12.5336,21.5068,
47.9249,15.1817,12.988,13.2225,15.0228,18.1163,18.6003,15.2929,12.0773,10.8961,8.77055,9.54368,19.1457,25.0576,20.2048,10.6422,12.6579,38.087,42.9179,23.5989,17.3502,13.0779,19.0642,23.1276,17.3009,15.9746,15.5004,16.8782,38.2583,61.93,71.9314,72.8077,70.4442,67.8812,66.7471,56.3181,40.7209,31.4903,25.2987,19.8714,27.5635,31.2321,20.9167,8.47764,8.22208,7.72413,7.23274,6.79473,6.60076,6.45632,5.90517,5.11595,5.65545,7.1191,8.04806,18.8933,
44.5352,11.4422,12.7825,16.2522,17.2306,16.0666,14.3948,13.978,13.7007,12.0603,9.42086,8.56618,13.7328,21.5466,24.5709,22.0807,23.3925,43.329,43.3481,24.3821,19.9721,18.9061,24.189,25.0745,21.399,22.2452,25.3502,45.2792,73.138,75.9882,77.2359,78.2892,72.768,66.8884,62.0364,66.5858,69.6831,62.5026,44.7409,30.5681,32.017,31.1034,18.2044,5.34907,5.25876,5.52281,5.25264,5.36567,5.65723,5.61845,5.67435,5.68152,5.0847,4.45136,4.21101,14.0864,
38.5137,8.62425,11.7861,14.7262,15.7639,14.7016,12.398,11.9365,12.1237,10.8008,8.34783,7.07535,7.23692,8.75693,12.9939,17.9047,20.7875,29.9333,34.8512,28.069,20.3739,20.9557,28.8489,28.5607,23.928,27.8302,36.9518,60.908,77.4327,64.8294,57.5726,57.9062,57.5628,53.6176,51.4718,59.8376,66.1002,63.0026,58.3853,61.546,57.0155,34.0135,13.7532,5.23179,5.44327,5.88115,5.9836,6.37526,6.75755,6.88786,7.22702,7.29522,6.37752,5.3282,4.72906,14.8684,
35.1356,8.44521,9.0086,8.74723,8.48298,9.0217,9.3328,8.49776,7.45513,7.25242,6.62255,5.49382,4.69437,4.04015,4.0939,4.76911,5.29385,9.43341,18.3279,22.8018,20.5023,23.8225,35.4751,39.0006,33.3017,47.8403,71.4541,81.2315,71.7735,63.5594,67.006,66.8264,60.567,55.1435,57.2607,59.3369,59.654,57.4132,66.0599,80.2029,75.3581,40.9156,12.3936,7.41255,7.43444,7.05473,6.22398,6.14765,7.31008,9.19573,10.3974,10.0324,8.39971,6.51608,5.47356,15.5041,
33.455,6.71713,4.88021,4.87503,4.63605,4.07469,3.4405,3.26446,3.81114,4.50764,4.43429,3.97751,4.08589,4.3204,4.66783,5.05419,4.85072,5.09566,7.27693,11.4445,15.8251,19.8029,26.8523,30.7403,29.0463,47.3847,80.5978,85.9347,66.0516,58.6178,62.6044,64.6185,60.9669,60.254,65.2972,67.8354,67.032,63.6953,62.0169,59.6941,53.1514,32.5927,12.9644,8.78665,8.25678,6.84603,5.38062,5.15302,6.65397,9.16678,10.3484,10.0335,8.67986,6.36499,4.802,15.5713,
30.9981,5.74689,4.36729,4.28623,3.82197,3.56652,3.71004,3.98339,4.41561,4.28705,3.54366,3.27245,4.11378,5.5498,6.59933,6.43121,5.54495,4.64662,3.95773,4.03158,5.08892,6.89505,8.28179,9.6406,10.961,17.2626,37.24,51.0735,50.3942,48.417,45.9152,41.5312,34.6073,32.4578,33.6154,33.49,31.9559,30.0489,29.098,27.5633,22.1926,13.722,7.5944,6.2949,6.41098,6.11971,5.62469,5.76144,7.07996,9.15366,10.4881,11.0481,11.1025,9.81814,8.30526,20.1508,
25.976,5.29051,5.17956,5.10279,4.8302,4.43537,4.81358,5.41144,5.19568,4.57683,4.23201,3.76318,4.12168,5.57621,6.18761,5.40802,4.05233,3.3607,3.19319,3.29436,3.8081,4.19875,4.33018,4.33696,4.37414,5.61448,11.0471,17.3949,20.8368,22.0068,20.8939,18.9645,17.6051,17.2857,16.6871,15.4196,13.8391,12.745,11.8241,10.9214,10.3735,9.17747,6.71201,5.85655,5.78886,4.73854,3.84686,4.22073,5.05324,6.27435,7.28624,8.1182,8.85597,8.85196,8.0808,19.6904,
25.6138,6.28736,5.97041,6.13557,6.65448,7.11035,7.57554,7.99176,6.94468,5.78281,5.44189,4.63188,3.68968,3.54287,3.48191,3.81503,3.87705,3.62399,3.49483,3.31254,3.18712,3.19698,3.60394,4.01039,4.3312,5.01711,5.59541,6.27149,7.07852,7.03032,6.0094,5.37483,6.18696,7.9833,8.49942,8.3491,8.5464,9.15423,8.88655,8.15059,8.57894,9.52189,8.05191,6.43942,5.57292,3.97346,3.02516,2.71688,2.36971,2.5079,2.80661,3.23738,3.4741,3.75965,4.23955,14.8672,
30.3386,8.61376,7.4942,7.82197,8.42378,8.77661,8.13005,7.36398,6.37398,5.5147,4.80159,4.32772,3.49262,2.9027,3.0956,3.73883,4.06073,3.97427,3.53887,2.85367,2.65351,2.96384,3.038,2.91837,3.23633,3.9437,4.36163,4.60389,4.81526,4.59632,4.17866,3.98716,4.55645,5.6607,5.58988,5.15163,5.0766,5.36266,5.17407,4.86153,5.15849,6.15049,5.7249,4.7822,4.30812,3.45723,2.8753,2.58844,2.36977,2.44399,2.75564,3.03476,2.96411,3.25787,4.08619,12.4522,
41.8073,19.1248,17.176,16.8506,16.5461,15.961,14.2804,12.6539,11.8068,11.7117,12.0142,12.3878,12.2166,11.8801,11.8499,11.9687,11.8835,11.5076,11.3673,11.0962,11.0308,11.356,11.4413,11.5585,12.0796,12.8189,13.746,14.7934,15.4174,15.5231,15.5233,15.6985,15.5483,15.7746,15.9022,15.5085,14.3099,13.0789,12.4574,12.3214,12.0343,11.7515,11.2287,10.8126,11.1038,11.0683,10.8455,10.7548,11.0244,11.0897,11.1261,11.1626,10.9875,11.1084,11.2275,18.2887,

