27.7128,77.9423,100.459,107.387,109.119,109.119,109.119,109.119,171.473,171.473,171.473,171.473,128.172,128.172,128.172,128.172,128.172,124.708,96.9948,25.9808,69.282,114.315,135.1,142.028,142.028,142.028,142.028,0,0,0,0,0,0,166.277,166.277,166.277,166.277,162.813,135.1,65.8179,31.1769,76.2102,96.9948,102.191,103.923,103.923,103.923,103.923,43.3013,43.3013,171.473,171.473,128.172,128.172,128.172,128.172,128.172,124.708,96.9948,25.9808,69.282,114.315,135.1,142.028,142.028,142.028,142.028,0,0,0,0,0,0,166.277,166.277,166.277,166.277,162.813,135.1,65.8179,31.1769,76.2102,96.9948,102.191,103.923,103.923,103.923,103.923,171.473,171.473,171.473,77.9423,77.9423,77.9423,77.9423,77.9423,77.9423,74.4782,46.7654,24.2487,
62.3538,129.904,164.545,174.937,178.401,180.133,180.133,39.8372,100.459,100.459,100.459,100.459,124.708,199.186,199.186,199.186,197.454,190.526,154.153,69.282,43.3013,100.459,129.904,138.564,142.028,142.028,105.655,0,0,0,0,0,0,124.708,166.277,166.277,166.277,157.617,121.244,38.1051,74.4782,133.368,161.081,171.473,173.205,174.937,174.937,161.081,114.315,6.9282,100.459,100.459,124.708,199.186,199.186,199.186,197.454,190.526,154.153,69.282,43.3013,100.459,129.904,138.564,142.028,142.028,105.655,0,0,0,0,0,0,124.708,166.277,166.277,166.277,157.617,121.244,38.1051,74.4782,133.368,161.081,171.473,173.205,174.937,174.937,107.387,100.459,100.459,100.459,24.2487,148.956,148.956,148.956,148.956,147.224,138.564,102.191,15.5885,
83.1384,161.081,204.382,219.97,225.167,226.899,226.899,53.6936,53.6936,53.6936,53.6936,53.6936,53.6936,245.951,245.951,245.951,244.219,232.095,190.526,98.7269,24.2487,90.0666,124.708,136.832,140.296,142.028,0,0,0,0,0,0,0,0,166.277,166.277,164.545,154.153,112.583,19.0526,102.191,168.009,202.65,216.506,219.97,221.702,221.702,161.081,161.081,53.6936,53.6936,53.6936,53.6936,245.951,245.951,245.951,244.219,232.095,190.526,98.7269,24.2487,90.0666,124.708,136.832,140.296,142.028,0,0,0,0,0,0,0,0,166.277,166.277,164.545,154.153,112.583,19.0526,102.191,168.009,202.65,216.506,219.97,221.702,221.702,53.6936,53.6936,53.6936,53.6936,53.6936,195.722,195.722,195.722,195.722,193.99,181.865,136.832,39.8372,
91.7987,176.669,223.435,242.487,247.683,251.147,251.147,29.4449,29.4449,29.4449,29.4449,29.4449,29.4449,270.2,270.2,270.2,266.736,254.611,209.578,114.315,12.1244,83.1384,121.244,135.1,140.296,142.028,0,0,0,0,0,0,0,0,166.277,166.277,164.545,150.688,107.387,10.3923,116.047,187.061,223.435,239.023,244.219,245.951,245.951,185.329,185.329,29.4449,29.4449,29.4449,29.4449,270.2,270.2,270.2,266.736,254.611,209.578,114.315,12.1244,83.1384,121.244,135.1,140.296,142.028,0,0,0,0,0,0,0,0,166.277,166.277,164.545,150.688,107.387,10.3923,116.047,187.061,223.435,239.023,244.219,245.951,245.951,29.4449,29.4449,29.4449,29.4449,29.4449,219.97,219.97,219.97,219.97,216.506,202.65,154.153,51.9615,
95.2628,183.597,232.095,252.879,259.808,263.272,17.3205,15.5885,15.5885,15.5885,15.5885,15.5885,15.5885,15.5885,284.056,282.324,278.86,265.004,219.97,121.244,6.9282,79.6743,117.779,133.368,140.296,0,0,0,0,0,0,0,0,0,0,166.277,162.813,148.956,103.923,5.19615,122.976,195.722,233.827,249.415,256.344,258.076,199.186,199.186,15.5885,15.5885,15.5885,15.5885,15.5885,15.5885,284.056,282.324,278.86,265.004,219.97,121.244,6.9282,79.6743,117.779,133.368,140.296,0,0,0,0,0,0,0,0,0,0,166.277,162.813,148.956,103.923,5.19615,122.976,195.722,233.827,249.415,256.344,258.076,15.5885,15.5885,15.5885,15.5885,15.5885,15.5885,15.5885,233.827,233.827,232.095,228.631,214.774,162.813,57.1577,
98.7269,187.061,237.291,258.076,266.736,129.904,10.3923,8.66025,8.66025,8.66025,8.66025,8.66025,8.66025,8.66025,216.506,289.252,285.788,271.932,225.167,126.44,3.4641,76.2102,116.047,133.368,102.191,0,0,0,0,0,0,0,0,0,0,124.708,162.813,148.956,102.191,3.4641,126.44,199.186,239.023,256.344,261.54,251.147,204.382,98.7269,8.66025,8.66025,8.66025,8.66025,8.66025,8.66025,216.506,289.252,285.788,271.932,225.167,126.44,3.4641,76.2102,116.047,133.368,102.191,0,0,0,0,0,0,0,0,0,0,124.708,162.813,148.956,102.191,3.4641,126.44,199.186,239.023,256.344,261.54,197.454,10.3923,8.66025,8.66025,8.66025,8.66025,8.66025,8.66025,116.047,240.755,239.023,235.559,219.97,168.009,60.6218,
98.7269,188.794,239.023,261.54,10.3923,6.9282,6.9282,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,6.9282,289.252,275.396,226.899,128.172,1.73205,76.2102,116.047,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,148.956,102.191,1.73205,128.172,202.65,242.487,258.076,204.382,207.846,6.9282,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,6.9282,289.252,275.396,226.899,128.172,1.73205,76.2102,116.047,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,148.956,102.191,1.73205,128.172,202.65,242.487,258.076,10.3923,6.9282,6.9282,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,5.19615,242.487,239.023,223.435,169.741,62.3538,
98.7269,48.4974,39.8372,19.0526,10.3923,5.19615,5.19615,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,5.19615,8.66025,22.5167,154.153,129.904,20.7846,39.8372,27.7128,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,17.3205,65.8179,39.8372,129.904,161.081,183.597,91.7987,8.66025,5.19615,5.19615,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,5.19615,8.66025,22.5167,154.153,129.904,34.641,67.55,25.9808,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,17.3205,65.8179,39.8372,129.904,135.1,31.1769,15.5885,8.66025,5.19615,5.19615,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,5.19615,8.66025,98.7269,171.473,62.3538,
181.865,91.7987,39.8372,17.3205,8.66025,5.19615,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,8.66025,22.5167,265.004,164.545,34.641,39.8372,79.6743,96.9948,103.923,0,0,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,5.19615,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,8.66025,22.5167,69.282,169.741,142.028,67.55,27.7128,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,5.19615,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,3.4641,5.19615,8.66025,24.2487,77.9423,187.061,
181.865,90.0666,39.8372,17.3205,8.66025,5.19615,3.4641,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,161.081,311.769,265.004,164.545,34.641,39.8372,79.6743,96.9948,103.923,107.387,53.6936,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,3.4641,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,6.9282,22.5167,69.282,169.741,142.028,67.55,27.7128,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,3.4641,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,3.4641,8.66025,24.2487,76.2102,187.061,
180.133,90.0666,38.1051,17.3205,8.66025,5.19615,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,327.358,311.769,265.004,164.545,34.641,39.8372,79.6743,96.9948,103.923,107.387,107.387,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,3.4641,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,6.9282,22.5167,69.282,169.741,142.028,67.55,27.7128,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,3.4641,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,8.66025,24.2487,76.2102,185.329,
180.133,90.0666,38.1051,17.3205,8.66025,5.19615,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,330.822,327.358,311.769,265.004,164.545,34.641,39.8372,79.6743,96.9948,103.923,107.387,107.387,107.387,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,6.9282,22.5167,69.282,169.741,142.028,67.55,27.7128,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,3.4641,19.0526,65.8179,166.277,145.492,71.0141,31.1769,13.8564,6.9282,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,8.66025,24.2487,76.2102,185.329,
145.492,154.153,38.1051,17.3205,8.66025,5.19615,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,330.822,327.358,311.769,199.186,76.2102,31.1769,39.8372,79.6743,96.9948,103.923,107.387,107.387,107.387,0,0,0,0,0,0,171.473,228.631,168.009,19.0526,161.081,76.2102,41.5692,71.0141,31.1769,13.8564,6.9282,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,174.937,230.363,155.885,162.813,76.2102,39.8372,67.55,27.7128,10.3923,3.4641,0,0,0,0,0,0,0,0,0,0,0,174.937,219.97,171.473,76.2102,41.5692,71.0141,31.1769,13.8564,6.9282,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,3.4641,8.66025,204.382,228.631,43.3013,
145.492,235.559,287.52,308.305,8.66025,5.19615,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,166.277,330.822,239.023,223.435,176.669,76.2102,53.6936,128.172,168.009,96.9948,103.923,107.387,107.387,107.387,53.6936,0,0,0,228.631,228.631,228.631,228.631,225.167,209.578,162.813,76.2102,53.6936,128.172,168.009,13.8564,6.9282,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,235.559,235.559,233.827,230.363,214.774,168.009,67.55,53.6936,128.172,168.009,10.3923,3.4641,0,0,0,0,0,0,0,0,0,239.023,239.023,239.023,223.435,176.669,76.2102,53.6936,128.172,168.009,13.8564,6.9282,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,301.377,296.181,280.592,228.631,119.512,
145.492,235.559,287.52,308.305,316.965,239.023,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,176.669,353.338,266.736,242.487,239.023,223.435,176.669,76.2102,53.6936,128.172,168.009,185.329,169.741,107.387,107.387,107.387,107.387,0,171.473,228.631,228.631,228.631,228.631,228.631,225.167,209.578,162.813,62.3538,62.3538,193.99,299.645,251.147,180.133,3.4641,1.73205,1.73205,1.73205,1.73205,1.73205,176.669,235.559,235.559,235.559,233.827,230.363,214.774,168.009,67.55,62.3538,133.368,168.009,185.329,178.401,0,0,0,0,0,0,0,178.401,239.023,240.755,242.487,239.023,223.435,176.669,76.2102,53.6936,128.172,168.009,263.272,346.41,173.205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,1.73205,226.899,303.109,301.377,296.181,280.592,228.631,119.512,
145.492,235.559,287.52,308.305,316.965,320.429,3.4641,1.73205,1.73205,1.73205,353.338,353.338,353.338,353.338,244.219,242.487,239.023,223.435,176.669,76.2102,53.6936,128.172,168.009,185.329,192.258,107.387,107.387,107.387,53.6936,0,228.631,228.631,228.631,228.631,228.631,228.631,225.167,209.578,162.813,55.4256,185.329,259.808,299.645,316.965,323.893,327.358,1.73205,1.73205,1.73205,1.73205,1.73205,235.559,235.559,235.559,235.559,233.827,230.363,214.774,168.009,67.55,62.3538,136.832,169.741,185.329,192.258,0,0,0,0,0,0,0,239.023,239.023,242.487,242.487,239.023,223.435,176.669,76.2102,53.6936,282.324,322.161,339.482,346.41,349.874,351.606,351.606,1.73205,1.73205,1.73205,1.73205,1.73205,303.109,303.109,301.377,296.181,280.592,228.631,119.512,
145.492,235.559,287.52,308.305,316.965,320.429,322.161,1.73205,176.669,353.338,353.338,353.338,353.338,244.219,244.219,242.487,239.023,223.435,176.669,76.2102,53.6936,128.172,168.009,185.329,192.258,195.722,107.387,107.387,0,228.631,228.631,228.631,228.631,228.631,228.631,228.631,225.167,150.688,45.0333,55.4256,185.329,259.808,299.645,316.965,323.893,327.358,329.09,164.545,1.73205,1.73205,235.559,235.559,235.559,235.559,235.559,233.827,230.363,214.774,168.009,67.55,62.3538,136.832,176.669,187.061,192.258,195.722,0,0,0,0,0,239.023,239.023,242.487,242.487,242.487,239.023,223.435,176.669,1.73205,207.846,282.324,322.161,339.482,346.41,349.874,351.606,351.606,351.606,174.937,1.73205,1.73205,303.109,303.109,303.109,301.377,296.181,280.592,228.631,119.512,
140.296,228.631,278.86,301.377,310.037,313.501,315.233,10.3923,344.678,346.41,346.41,346.41,346.41,237.291,235.559,235.559,230.363,216.506,169.741,74.4782,51.9615,122.976,161.081,178.401,185.329,187.061,100.459,100.459,6.9282,221.702,221.702,221.702,221.702,221.702,221.702,219.97,216.506,84.8705,38.1051,58.8897,183.597,254.611,292.717,310.037,316.965,318.697,320.429,320.429,8.66025,8.66025,228.631,228.631,228.631,228.631,226.899,226.899,221.702,207.846,161.081,65.8179,60.6218,131.636,169.741,180.133,187.061,187.061,6.9282,6.9282,6.9282,6.9282,6.9282,232.095,232.095,235.559,235.559,233.827,230.363,216.506,169.741,81.4064,206.114,277.128,315.233,332.554,339.482,341.214,342.946,342.946,344.678,344.678,8.66025,8.66025,296.181,296.181,294.449,292.717,289.252,273.664,221.702,114.315,
112.583,188.794,233.827,252.879,261.54,265.004,266.736,275.396,296.181,297.913,297.913,297.913,195.722,188.794,187.061,187.061,181.865,169.741,131.636,55.4256,41.5692,88.3346,117.779,129.904,136.832,138.564,117.779,244.219,116.047,173.205,173.205,173.205,173.205,173.205,173.205,171.473,50.2295,38.1051,0,76.2102,173.205,219.97,249.415,261.54,268.468,270.2,271.932,271.932,273.664,121.244,180.133,180.133,180.133,180.133,178.401,178.401,173.205,161.081,122.976,46.7654,50.2295,96.9948,126.44,136.832,138.564,140.296,126.44,55.4256,55.4256,55.4256,122.976,183.597,185.329,187.061,187.061,185.329,181.865,169.741,22.5167,98.7269,195.722,242.487,271.932,284.056,290.985,292.717,294.449,294.449,296.181,296.181,296.181,171.473,247.683,247.683,245.951,245.951,240.755,225.167,178.401,81.4064,
38.1051,81.4064,110.851,126.44,133.368,135.1,136.832,138.564,168.009,168.009,168.009,168.009,58.8897,58.8897,58.8897,57.1577,53.6936,45.0333,29.4449,8.66025,13.8564,1.73205,0,5.19615,8.66025,10.3923,10.3923,114.315,43.3013,43.3013,43.3013,43.3013,43.3013,43.3013,43.3013,43.3013,77.9423,86.6025,102.191,122.976,145.492,133.368,131.636,136.832,140.296,142.028,142.028,143.76,143.76,50.2295,50.2295,50.2295,50.2295,50.2295,50.2295,48.4974,45.0333,36.3731,20.7846,0,22.5167,10.3923,8.66025,13.8564,10.3923,12.1244,10.3923,185.329,185.329,185.329,53.6936,53.6936,57.1577,57.1577,57.1577,57.1577,53.6936,45.0333,124.708,145.492,168.009,155.885,154.153,159.349,162.813,164.545,164.545,166.277,166.277,166.277,166.277,117.779,117.779,117.779,117.779,116.047,110.851,98.7269,62.3538,6.9282,
69.282,41.5692,22.5167,12.1244,6.9282,5.19615,3.4641,5.19615,27.7128,27.7128,27.7128,27.7128,74.4782,81.4064,83.1384,83.1384,84.8705,86.6025,67.55,8.66025,76.2102,114.315,129.904,131.636,131.636,129.904,124.708,25.9808,62.3538,96.9948,96.9948,96.9948,96.9948,96.9948,96.9948,155.885,218.238,218.238,199.186,140.296,55.4256,19.0526,3.4641,0,0,1.73205,1.73205,1.73205,3.4641,39.8372,90.0666,90.0666,90.0666,90.0666,91.7987,91.7987,93.5307,95.2628,76.2102,17.3205,67.55,105.655,121.244,124.708,129.904,128.172,126.44,116.047,116.047,116.047,50.2295,86.6025,84.8705,83.1384,83.1384,83.1384,86.6025,164.545,221.702,162.813,77.9423,41.5692,25.9808,22.5167,22.5167,24.2487,24.2487,24.2487,25.9808,25.9808,25.9808,19.0526,22.5167,22.5167,24.2487,24.2487,27.7128,36.3731,55.4256,81.4064,
93.5307,77.9423,67.55,60.6218,57.1577,55.4256,55.4256,24.2487,24.2487,24.2487,24.2487,24.2487,24.2487,133.368,133.368,133.368,135.1,128.172,96.9948,17.3205,90.0666,143.76,171.473,178.401,180.133,180.133,76.2102,76.2102,76.2102,147.224,147.224,147.224,147.224,147.224,147.224,266.736,266.736,261.54,228.631,148.956,41.5692,12.1244,38.1051,46.7654,48.4974,48.4974,48.4974,48.4974,48.4974,48.4974,142.028,142.028,142.028,142.028,142.028,142.028,143.76,136.832,105.655,25.9808,81.4064,135.1,162.813,176.669,178.401,178.401,178.401,65.8179,65.8179,65.8179,46.7654,136.832,135.1,133.368,133.368,135.1,135.1,284.056,251.147,171.473,64.0859,10.3923,15.5885,24.2487,25.9808,25.9808,25.9808,25.9808,25.9808,25.9808,25.9808,25.9808,74.4782,74.4782,74.4782,76.2102,77.9423,83.1384,93.5307,107.387,
105.655,98.7269,93.5307,90.0666,86.6025,84.8705,84.8705,55.4256,55.4256,55.4256,55.4256,55.4256,55.4256,164.545,164.545,164.545,162.813,152.42,112.583,22.5167,96.9948,161.081,193.99,206.114,209.578,211.31,107.387,107.387,36.3731,178.401,178.401,178.401,178.401,178.401,178.401,237.291,294.449,285.788,245.951,154.153,34.641,29.4449,62.3538,74.4782,77.9423,79.6743,79.6743,79.6743,79.6743,24.2487,173.205,173.205,173.205,173.205,173.205,173.205,171.473,161.081,121.244,31.1769,88.3346,152.42,185.329,204.382,207.846,209.578,148.956,34.641,34.641,34.641,22.5167,168.009,168.009,164.545,164.545,164.545,162.813,232.095,268.468,176.669,57.1577,6.9282,39.8372,51.9615,55.4256,57.1577,57.1577,57.1577,57.1577,57.1577,57.1577,12.1244,105.655,105.655,105.655,105.655,107.387,110.851,116.047,122.976,
112.583,109.119,105.655,103.923,102.191,100.459,15.5885,71.0141,71.0141,71.0141,71.0141,71.0141,71.0141,71.0141,180.133,180.133,176.669,164.545,121.244,25.9808,98.7269,168.009,204.382,219.97,225.167,122.976,122.976,122.976,19.0526,19.0526,193.99,193.99,193.99,193.99,193.99,193.99,308.305,296.181,252.879,157.617,32.909,36.3731,72.7461,86.6025,91.7987,93.5307,95.2628,95.2628,95.2628,15.5885,15.5885,188.794,188.794,188.794,188.794,188.794,185.329,173.205,129.904,34.641,90.0666,159.349,202.65,218.238,223.435,225.167,19.0526,19.0526,19.0526,19.0526,19.0526,93.5307,183.597,181.865,180.133,180.133,176.669,164.545,275.396,180.133,55.4256,13.8564,50.2295,64.0859,69.282,71.0141,72.7461,72.7461,72.7461,72.7461,72.7461,15.5885,15.5885,121.244,121.244,121.244,122.976,124.708,126.44,129.904,
